iter	Passed	Remaining
3227	27178	57016
3228	27187	57009
3229	27195	57001
3230	27205	56995
3231	27213	56987
3232	27222	56979
3233	27231	56971
3234	27239	56963
3235	27248	56956
3236	27257	56948
3237	27265	56939
3238	27273	56930
3239	27282	56921
3240	27290	56913
3241	27299	56905
3242	27307	56896
3243	27315	56888
3244	27324	56879
3245	27332	56871
3246	27341	56863
3247	27349	56854
3248	27357	56846
3249	27366	56837
3250	27375	56830
3251	27383	56820
3252	27391	56812
3253	27399	56803
3254	27407	56794
3255	27416	56786
3256	27424	56777
3257	27432	56768
3258	27441	56760
3259	27449	56751
3260	27458	56743
3261	27466	56735
3262	27474	56726
3263	27483	56717
3264	27491	56709
3265	27499	56700
3266	27508	56692
3267	27516	56683
3268	27524	56674
3269	27533	56665
3270	27541	56657
3271	27550	56649
3272	27558	56640
3273	27566	56632
3274	27574	56623
3275	27583	56615
3276	27591	56606
3277	27600	56597
3278	27608	56589
3279	27617	56581
3280	27626	56574
3281	27634	56565
3282	27643	56557
3283	27651	56549
3284	27660	56540
3285	27668	56532
3286	27677	56524
3287	27685	56516
3288	27694	56508
3289	27702	56499
3290	27711	56492
3291	27720	56484
3292	27728	56475
3293	27737	56467
3294	27746	56460
3295	27756	56457
3296	27766	56450
3297	27774	56442
3298	27783	56434
3299	27792	56426
3300	27801	56419
3301	27810	56412
3302	27819	56404
3303	27828	56397
3304	27836	56389
3305	27845	56382
3306	27854	56375
3307	27863	56367
3308	27872	56360
3309	27881	56353
3310	27895	56356
3311	27907	56354
3312	27917	56348
3313	27927	56343
3314	27939	56342
3315	27949	56337
3316	27958	56330
3317	27967	56322
3318	27975	56314
3319	27985	56308
3320	28005	56322
3321	28013	56313
3322	28021	56305
3323	28030	56296
3324	28038	56286
3325	28046	56278
3326	28054	56269
3327	28062	56260
3328	28071	56251
3329	28078	56242
3330	28086	56232
3331	28095	56224
3332	28103	56214
3333	28111	56206
3334	28119	56197
3335	28128	56189
3336	28136	56180
3337	28145	56172
3338	28153	56163
3339	28161	56154
3340	28170	56146
3341	28178	56137
3342	28187	56129
3343	28195	56120
3344	28203	56112
3345	28212	56104
3346	28220	56094
3347	28228	56085
3348	28236	56076
3349	28244	56067
3350	28253	56059
3351	28261	56050
3352	28269	56042
3353	28278	56033
3354	28286	56024
3355	28294	56016
3356	28303	56007
3357	28311	55998
3358	28319	55989
3359	28327	55981
3360	28336	55973
3361	28344	55964
3362	28353	55955
3363	28361	55946
3364	28369	55938
3365	28378	55929
3366	28386	55921
3367	28394	55912
3368	28402	55903
3369	28411	55894
3370	28419	55886
3371	28428	55878
3372	28436	55869
3373	28444	55860
3374	28452	55852
3375	28461	55843
3376	28469	55834
3377	28477	55824
3378	28485	55815
3379	28493	55806
3380	28501	55797
3381	28509	55788
3382	28517	55779
3383	28526	55771
3384	28534	55762
3385	28543	55754
3386	28551	55745
3387	28559	55736
3388	28568	55728
3389	28576	55719
3390	28584	55711
3391	28593	55702
3392	28601	55693
3393	28609	55685
3394	28617	55676
3395	28626	55667
3396	28634	55659
3397	28643	55650
3398	28651	55642
3399	28659	55633
3400	28668	55625
3401	28676	55616
3402	28684	55607
3403	28692	55598
3404	28701	55590
3405	28709	55582
3406	28718	55573
3407	28726	55564
3408	28734	55555
3409	28743	55547
3410	28751	55539
3411	28760	55531
3412	28768	55522
3413	28776	55513
3414	28785	55504
3415	28793	55496
3416	28801	55487
3417	28810	55479
3418	28818	55470
3419	28826	55461
3420	28834	55452
3421	28843	55444
3422	28851	55435
3423	28859	55427
3424	28867	55417
3425	28876	55410
3426	28885	55401
3427	28893	55392
3428	28901	55384
3429	28909	55375
3430	28918	55366
3431	28926	55358
3432	28934	55348
3433	28942	55340
3434	28951	55331
3435	28959	55323
3436	28968	55314
3437	28976	55306
3438	28984	55296
3439	28992	55288
3440	29001	55280
3441	29009	55271
3442	29017	55262
3443	29026	55254
3444	29034	55245
3445	29042	55237
3446	29051	55228
3447	29059	55219
3448	29067	55210
3449	29076	55202
3450	29084	55193
3451	29092	55185
3452	29101	55176
3453	29109	55167
3454	29117	55158
3455	29125	55150
3456	29134	55141
3457	29142	55132
3458	29150	55124
3459	29159	55115
3460	29167	55107
3461	29175	55098
3462	29184	55090
3463	29192	55081
3464	29200	55072
3465	29209	55064
3466	29218	55056
3467	29226	55047
3468	29234	55039
3469	29243	55030
3470	29251	55022
3471	29259	55013
3472	29268	55005
3473	29276	54996
3474	29284	54988
3475	29293	54979
3476	29301	54971
3477	29309	54962
3478	29318	54953
3479	29326	54944
3480	29334	54936
3481	29343	54928
3482	29351	54919
3483	29359	54910
3484	29367	54901
3485	29376	54892
3486	29384	54884
3487	29392	54875
3488	29401	54867
3489	29409	54858
3490	29418	54850
3491	29426	54841
3492	29434	54832
3493	29442	54822
3494	29450	54814
3495	29459	54806
3496	29467	54797
3497	29475	54788
3498	29484	54780
3499	29492	54771
3500	29501	54763
3501	29509	54755
3502	29517	54746
3503	29525	54737
3504	29533	54728
3505	29542	54720
3506	29551	54711
3507	29559	54703
3508	29567	54694
3509	29575	54685
3510	29584	54677
3511	29592	54669
3512	29600	54660
3513	29608	54651
3514	29617	54642
3515	29625	54633
3516	29633	54624
3517	29642	54616
3518	29650	54607
3519	29658	54598
3520	29667	54591
3521	29676	54583
3522	29684	54574
3523	29693	54566
3524	29701	54558
3525	29711	54551
3526	29719	54543
3527	29728	54535
3528	29736	54527
3529	29745	54519
3530	29754	54511
3531	29762	54503
3532	29771	54494
3533	29779	54486
3534	29787	54477
3535	29796	54469
3536	29804	54461
3537	29813	54452
3538	29821	54444
3539	29830	54436
3540	29839	54428
3541	29847	54420
3542	29856	54412
3543	29864	54403
3544	29873	54395
3545	29882	54387
3546	29890	54380
3547	29899	54371
3548	29908	54363
3549	29916	54355
3550	29925	54348
3551	29934	54339
3552	29942	54331
3553	29951	54323
3554	29959	54314
3555	29967	54305
3556	29975	54296
3557	29984	54288
3558	29992	54279
3559	30000	54270
3560	30009	54262
3561	30017	54254
3562	30026	54245
3563	30034	54237
3564	30042	54228
3565	30051	54221
3566	30059	54212
3567	30068	54203
3568	30076	54194
3569	30084	54186
3570	30093	54177
3571	30101	54168
3572	30109	54160
3573	30117	54151
3574	30126	54142
3575	30134	54135
3576	30143	54126
3577	30151	54117
3578	30160	54109
3579	30168	54101
3580	30177	54092
3581	30185	54084
3582	30193	54075
3583	30202	54067
3584	30210	54058
3585	30218	54050
3586	30227	54041
3587	30235	54032
3588	30243	54024
3589	30251	54015
3590	30260	54007
3591	30268	53998
3592	30277	53990
3593	30285	53981
3594	30293	53972
3595	30302	53964
3596	30310	53955
3597	30318	53947
3598	30327	53938
3599	30335	53929
3600	30344	53922
3601	30352	53913
3602	30361	53905
3603	30369	53896
3604	30378	53888
3605	30386	53880
3606	30394	53871
3607	30402	53862
3608	30411	53853
3609	30419	53845
3610	30428	53837
3611	30436	53828
3612	30445	53820
3613	30453	53811
3614	30461	53801
3615	30469	53793
3616	30477	53783
3617	30485	53775
3618	30493	53766
3619	30502	53758
3620	30510	53749
3621	30519	53741
3622	30527	53732
3623	30535	53724
3624	30544	53715
3625	30553	53708
3626	30561	53699
3627	30569	53691
3628	30578	53682
3629	30586	53673
3630	30594	53665
3631	30603	53656
3632	30611	53648
3633	30620	53640
3634	30628	53631
3635	30637	53623
3636	30645	53614
3637	30653	53606
3638	30662	53597
3639	30670	53589
3640	30679	53580
3641	30687	53572
3642	30695	53563
3643	30703	53554
3644	30712	53546
3645	30720	53537
3646	30728	53528
3647	30737	53520
3648	30745	53511
3649	30753	53503
3650	30762	53494
3651	30770	53485
3652	30778	53476
3653	30786	53467
3654	30794	53459
3655	30803	53451
3656	30811	53442
3657	30820	53434
3658	30828	53425
3659	30836	53416
3660	30845	53408
3661	30853	53399
3662	30861	53390
3663	30869	53381
3664	30878	53373
3665	30886	53365
3666	30894	53356
3667	30903	53347
3668	30911	53338
3669	30919	53329
3670	30927	53320
3671	30935	53311
3672	30943	53302
3673	30951	53293
3674	30960	53285
3675	30968	53277
3676	30977	53268
3677	30985	53260
3678	30993	53251
3679	31002	53243
3680	31010	53234
3681	31019	53226
3682	31027	53217
3683	31035	53208
3684	31044	53200
3685	31052	53192
3686	31060	53183
3687	31069	53175
3688	31077	53166
3689	31086	53158
3690	31095	53151
3691	31103	53141
3692	31111	53132
3693	31119	53123
3694	31127	53115
3695	31136	53106
3696	31144	53098
3697	31152	53089
3698	31161	53080
3699	31169	53072
3700	31178	53064
3701	31186	53056
3702	31195	53047
3703	31203	53039
3704	31211	53030
3705	31220	53021
3706	31228	53013
3707	31236	53004
3708	31244	52995
3709	31252	52986
3710	31261	52978
3711	31269	52969
3712	31278	52961
3713	31286	52952
3714	31294	52943
3715	31302	52935
3716	31311	52926
3717	31319	52918
3718	31327	52909
3719	31335	52900
3720	31344	52892
3721	31352	52883
3722	31360	52874
3723	31369	52866
3724	31377	52857
3725	31386	52849
3726	31394	52840
3727	31402	52832
3728	31410	52823
3729	31419	52814
3730	31427	52806
3731	31436	52797
3732	31444	52789
3733	31452	52780
3734	31460	52771
3735	31469	52763
3736	31478	52755
3737	31486	52746
3738	31494	52737
3739	31502	52728
3740	31511	52720
3741	31519	52711
3742	31527	52703
3743	31535	52694
3744	31544	52685
3745	31552	52677
3746	31560	52668
3747	31569	52660
3748	31577	52651
3749	31585	52642
3750	31593	52633
3751	31601	52624
3752	31610	52616
3753	31618	52607
3754	31626	52598
3755	31635	52590
3756	31643	52581
3757	31651	52572
3758	31659	52563
3759	31667	52555
3760	31676	52546
3761	31684	52537
3762	31692	52529
3763	31700	52520
3764	31709	52511
3765	31717	52503
3766	31725	52494
3767	31734	52485
3768	31742	52477
3769	31750	52468
3770	31759	52460
3771	31767	52451
3772	31775	52442
3773	31783	52434
3774	31791	52425
3775	31800	52416
3776	31808	52407
3777	31816	52399
3778	31824	52390
3779	31833	52381
3780	31841	52373
3781	31849	52364
3782	31858	52355
3783	31866	52347
3784	31875	52339
3785	31883	52330
3786	31891	52321
3787	31900	52314
3788	31909	52305
3789	31917	52297
3790	31925	52288
3791	31934	52280
3792	31942	52271
3793	31950	52262
3794	31958	52253
3795	31967	52245
3796	31975	52236
3797	31983	52227
3798	31991	52218
3799	31999	52210
3800	32008	52201
3801	32016	52192
3802	32024	52184
3803	32033	52176
3804	32041	52167
3805	32049	52159
3806	32058	52150
3807	32066	52141
3808	32074	52132
3809	32082	52124
3810	32091	52116
3811	32099	52107
3812	32108	52098
3813	32116	52089
3814	32124	52081
3815	32133	52073
3816	32141	52064
3817	32149	52056
3818	32158	52047
3819	32166	52039
3820	32175	52031
3821	32183	52022
3822	32191	52013
3823	32200	52005
3824	32208	51996
3825	32216	51987
3826	32224	51978
3827	32232	51969
3828	32240	51961
3829	32249	51952
3830	32257	51944
3831	32266	51936
3832	32274	51927
3833	32282	51918
3834	32291	51910
3835	32299	51901
3836	32307	51892
3837	32315	51883
3838	32323	51875
3839	32332	51866
3840	32340	51857
3841	32348	51848
3842	32357	51840
3843	32365	51831
3844	32373	51823
3845	32382	51815
3846	32390	51806
3847	32399	51798
3848	32407	51789
3849	32415	51781
3850	32424	51772
3851	32432	51764
3852	32441	51756
3853	32449	51747
3854	32457	51738
3855	32466	51731
3856	32474	51722
3857	32483	51713
3858	32491	51704
3859	32499	51696
3860	32508	51688
3861	32516	51679
3862	32524	51670
3863	32533	51662
3864	32541	51653
3865	32549	51645
3866	32557	51636
3867	32566	51627
3868	32574	51619
3869	32583	51611
3870	32591	51603
3871	32599	51594
3872	32608	51585
3873	32616	51576
3874	32624	51567
3875	32633	51559
3876	32641	51551
3877	32649	51542
3878	32657	51533
3879	32666	51525
3880	32674	51516
3881	32682	51507
3882	32690	51498
3883	32698	51489
3884	32707	51481
3885	32715	51472
3886	32723	51463
3887	32732	51455
3888	32740	51446
3889	32748	51437
3890	32757	51429
3891	32765	51420
3892	32773	51411
3893	32781	51402
3894	32789	51394
3895	32798	51385
3896	32806	51377
3897	32814	51368
3898	32822	51359
3899	32830	51350
3900	32839	51342
3901	32847	51333
3902	32855	51324
3903	32863	51315
3904	32871	51306
3905	32880	51298
3906	32888	51289
3907	32896	51280
3908	32904	51271
3909	32912	51262
3910	32920	51253
3911	32928	51244
3912	32936	51235
3913	32944	51225
3914	32951	51216
3915	32960	51207
3916	32968	51199
3917	32976	51190
3918	32984	51181
3919	32992	51172
3920	33001	51164
3921	33009	51156
3922	33018	51147
3923	33026	51138
3924	33034	51130
3925	33043	51121
3926	33051	51113
3927	33059	51104
3928	33067	51094
3929	33075	51085
3930	33083	51076
3931	33091	51068
3932	33099	51059
3933	33108	51050
3934	33116	51041
3935	33124	51033
3936	33133	51024
3937	33141	51016
3938	33149	51008
3939	33157	50999
3940	33166	50990
3941	33174	50982
3942	33182	50973
3943	33190	50964
3944	33199	50956
3945	33207	50947
3946	33215	50938
3947	33224	50930
3948	33232	50921
3949	33240	50913
3950	33249	50904
3951	33257	50895
3952	33265	50886
3953	33273	50878
3954	33281	50869
3955	33290	50861
3956	33298	50852
3957	33306	50843
3958	33315	50835
3959	33323	50826
3960	33331	50818
3961	33339	50809
3962	33348	50800
3963	33356	50792
3964	33364	50783
3965	33373	50775
3966	33381	50766
3967	33389	50757
3968	33397	50748
3969	33406	50740
3970	33414	50732
3971	33422	50723
3972	33430	50714
3973	33438	50705
3974	33446	50696
3975	33455	50687
3976	33463	50678
3977	33471	50669
3978	33479	50660
3979	33487	50651
3980	33495	50643
3981	33504	50634
3982	33511	50625
3983	33520	50616
3984	33528	50608
3985	33537	50600
3986	33545	50591
3987	33553	50582
3988	33561	50573
3989	33569	50564
3990	33577	50555
3991	33585	50546
3992	33593	50537
3993	33602	50529
3994	33610	50520
3995	33618	50512
3996	33626	50503
3997	33635	50494
3998	33643	50486
3999	33651	50477
4000	33660	50469
4001	33668	50460
4002	33676	50452
4003	33684	50443
4004	33693	50434
4005	33701	50426
4006	33709	50417
4007	33717	50408
4008	33725	50399
4009	33734	50391
4010	33742	50382
4011	33751	50374
4012	33759	50365
4013	33767	50357
4014	33776	50348
4015	33784	50340
4016	33792	50331
4017	33801	50323
4018	33809	50314
4019	33817	50305
4020	33826	50297
4021	33834	50288
4022	33842	50280
4023	33850	50271
4024	33859	50262
4025	33867	50254
4026	33875	50245
4027	33883	50236
4028	33891	50228
4029	33900	50219
4030	33908	50211
4031	33916	50202
4032	33925	50193
4033	33933	50185
4034	33941	50176
4035	33950	50168
4036	33958	50159
4037	33966	50150
4038	33974	50141
4039	33983	50133
4040	33991	50125
4041	33999	50116
4042	34007	50107
4043	34016	50098
4044	34024	50090
4045	34032	50081
4046	34041	50073
4047	34049	50064
4048	34057	50056
4049	34065	50047
4050	34074	50039
4051	34082	50030
4052	34090	50021
4053	34099	50013
4054	34107	50004
4055	34116	49996
4056	34124	49987
4057	34132	49979
4058	34140	49970
4059	34149	49962
4060	34157	49953
4061	34165	49944
4062	34173	49936
4063	34182	49927
4064	34190	49918
4065	34198	49910
4066	34206	49901
4067	34214	49892
4068	34223	49884
4069	34231	49875
4070	34239	49867
4071	34248	49858
4072	34256	49849
4073	34264	49841
4074	34273	49832
4075	34281	49824
4076	34289	49815
4077	34298	49807
4078	34306	49798
4079	34314	49790
4080	34323	49782
4081	34331	49773
4082	34339	49764
4083	34348	49755
4084	34356	49747
4085	34364	49739
4086	34373	49730
4087	34381	49721
4088	34389	49713
4089	34398	49704
4090	34406	49696
4091	34415	49688
4092	34423	49680
4093	34432	49671
4094	34440	49663
4095	34448	49654
4096	34459	49649
4097	34467	49641
4098	34475	49632
4099	34484	49623
4100	34492	49615
4101	34501	49607
4102	34509	49598
4103	34517	49589
4104	34525	49580
4105	34534	49572
4106	34542	49563
4107	34550	49555
4108	34559	49547
4109	34567	49539
4110	34576	49530
4111	34584	49522
4112	34592	49512
4113	34600	49503
4114	34608	49494
4115	34616	49486
4116	34624	49477
4117	34632	49468
4118	34640	49459
4119	34648	49450
4120	34657	49441
4121	34664	49432
4122	34672	49423
4123	34680	49414
4124	34689	49405
4125	34698	49399
4126	34707	49390
4127	34715	49382
4128	34723	49373
4129	34732	49364
4130	34740	49356
4131	34748	49347
4132	34756	49338
4133	34764	49330
4134	34772	49321
4135	34781	49312
4136	34789	49303
4137	34797	49295
4138	34805	49286
4139	34814	49277
4140	34822	49269
4141	34830	49260
4142	34839	49252
4143	34847	49244
4144	34855	49235
4145	34864	49227
4146	34872	49218
4147	34880	49209
4148	34888	49200
4149	34896	49191
4150	34905	49184
4151	34913	49175
4152	34922	49167
4153	34930	49158
4154	34939	49150
4155	34947	49141
4156	34955	49133
4157	34964	49124
4158	34971	49115
4159	34979	49106
4160	34988	49097
4161	34996	49088
4162	35004	49080
4163	35012	49071
4164	35020	49062
4165	35029	49054
4166	35037	49046
4167	35045	49036
4168	35053	49028
4169	35062	49019
4170	35070	49011
4171	35078	49002
4172	35086	48993
4173	35095	48986
4174	35103	48976
4175	35112	48968
4176	35120	48959
4177	35128	48951
4178	35137	48943
4179	35145	48935
4180	35154	48926
4181	35162	48918
4182	35171	48910
4183	35179	48901
4184	35187	48893
4185	35196	48885
4186	35205	48876
4187	35213	48868
4188	35221	48859
4189	35229	48851
4190	35238	48842
4191	35246	48834
4192	35255	48825
4193	35263	48817
4194	35272	48809
4195	35280	48800
4196	35288	48792
4197	35297	48784
4198	35305	48775
4199	35314	48767
4200	35322	48759
4201	35330	48750
4202	35339	48741
4203	35347	48732
4204	35355	48724
4205	35364	48716
4206	35372	48707
4207	35380	48698
4208	35388	48690
4209	35397	48682
4210	35405	48673
4211	35414	48665
4212	35422	48656
4213	35430	48648
4214	35439	48639
4215	35447	48631
4216	35455	48622
4217	35463	48613
4218	35471	48604
4219	35479	48595
4220	35488	48587
4221	35496	48579
4222	35505	48570
4223	35513	48562
4224	35522	48553
4225	35531	48546
4226	35539	48538
4227	35547	48529
4228	35556	48520
4229	35564	48511
4230	35572	48503
4231	35581	48495
4232	35589	48486
4233	35597	48478
4234	35605	48469
4235	35614	48461
4236	35622	48452
4237	35631	48444
4238	35639	48435
4239	35647	48426
4240	35655	48418
4241	35664	48409
4242	35672	48400
4243	35680	48392
4244	35688	48383
4245	35697	48375
4246	35705	48366
4247	35713	48357
4248	35721	48349
4249	35730	48341
4250	35738	48332
4251	35747	48324
4252	35755	48315
4253	35763	48306
4254	35771	48297
4255	35779	48289
4256	35787	48280
4257	35796	48272
4258	35804	48263
4259	35812	48254
4260	35821	48246
4261	35829	48237
4262	35837	48228
4263	35845	48220
4264	35854	48211
4265	35862	48203
4266	35871	48195
4267	35879	48186
4268	35887	48178
4269	35895	48169
4270	35904	48161
4271	35912	48152
4272	35920	48144
4273	35929	48135
4274	35937	48126
4275	35945	48118
4276	35954	48109
4277	35962	48100
4278	35970	48092
4279	35978	48083
4280	35986	48074
4281	35995	48066
4282	36003	48057
4283	36011	48048
4284	36019	48040
4285	36028	48032
4286	36036	48023
4287	36045	48015
4288	36053	48006
4289	36061	47998
4290	36070	47989
4291	36078	47980
4292	36086	47972
4293	36094	47963
4294	36103	47955
4295	36111	47946
4296	36119	47938
4297	36127	47929
4298	36136	47920
4299	36144	47912
4300	36152	47903
4301	36161	47895
4302	36169	47886
4303	36177	47878
4304	36185	47869
4305	36194	47860
4306	36202	47852
4307	36210	47843
4308	36218	47835
4309	36226	47826
4310	36235	47817
4311	36243	47809
4312	36252	47801
4313	36260	47792
4314	36268	47784
4315	36277	47775
4316	36285	47767
4317	36293	47758
4318	36302	47749
4319	36310	47741
4320	36318	47733
4321	36326	47724
4322	36335	47715
4323	36343	47707
4324	36351	47698
4325	36360	47691
4326	36369	47682
4327	36377	47674
4328	36385	47665
4329	36393	47656
4330	36402	47648
4331	36411	47640
4332	36419	47632
4333	36427	47623
4334	36436	47615
4335	36444	47606
4336	36452	47598
4337	36461	47589
4338	36469	47580
4339	36477	47572
4340	36486	47564
4341	36494	47555
4342	36502	47546
4343	36510	47538
4344	36519	47529
4345	36527	47521
4346	36536	47513
4347	36544	47504
4348	36552	47495
4349	36561	47487
4350	36569	47479
4351	36578	47470
4352	36586	47462
4353	36594	47453
4354	36603	47445
4355	36611	47437
4356	36620	47428
4357	36628	47419
4358	36636	47411
4359	36644	47402
4360	36653	47394
4361	36661	47385
4362	36669	47377
4363	36678	47369
4364	36686	47360
4365	36695	47352
4366	36703	47343
4367	36711	47335
4368	36719	47326
4369	36728	47317
4370	36736	47309
4371	36745	47301
4372	36753	47292
4373	36761	47284
4374	36770	47275
4375	36778	47267
4376	36786	47258
4377	36794	47249
4378	36803	47241
4379	36811	47232
4380	36820	47224
4381	36828	47216
4382	36836	47207
4383	36844	47199
4384	36853	47190
4385	36861	47182
4386	36869	47173
4387	36878	47165
4388	36886	47156
4389	36894	47147
4390	36903	47139
4391	36911	47130
4392	36920	47122
4393	36928	47114
4394	36936	47105
4395	36944	47097
4396	36953	47088
4397	36961	47080
4398	36969	47071
4399	36977	47062
4400	36986	47054
4401	36994	47045
4402	37002	47036
4403	37010	47028
4404	37019	47019
4405	37027	47011
4406	37036	47003
4407	37044	46994
4408	37052	46986
4409	37061	46977
4410	37069	46969
4411	37077	46960
4412	37085	46951
4413	37094	46943
4414	37102	46934
4415	37110	46926
4416	37118	46917
4417	37127	46909
4418	37135	46900
4419	37144	46892
4420	37152	46883
4421	37160	46875
4422	37169	46866
4423	37177	46858
4424	37185	46849
4425	37194	46841
4426	37202	46832
4427	37210	46824
4428	37218	46815
4429	37227	46806
4430	37235	46798
4431	37243	46790
4432	37251	46781
4433	37260	46772
4434	37268	46763
4435	37276	46755
4436	37285	46747
4437	37293	46738
4438	37301	46730
4439	37309	46721
4440	37318	46713
4441	37326	46704
4442	37335	46696
4443	37343	46687
4444	37351	46678
4445	37360	46670
4446	37368	46662
4447	37376	46653
4448	37384	46644
4449	37393	46636
4450	37401	46628
4451	37409	46619
4452	37418	46610
4453	37426	46602
4454	37434	46594
4455	37443	46585
4456	37451	46577
4457	37460	46568
4458	37468	46560
4459	37476	46552
4460	37485	46543
4461	37493	46535
4462	37501	46526
4463	37510	46518
4464	37518	46509
4465	37527	46501
4466	37535	46492
4467	37543	46483
4468	37551	46475
4469	37560	46467
4470	37569	46459
4471	37577	46450
4472	37585	46442
4473	37594	46434
4474	37602	46425
4475	37611	46417
4476	37619	46408
4477	37627	46400
4478	37635	46391
4479	37644	46382
4480	37652	46374
4481	37660	46365
4482	37668	46357
4483	37677	46348
4484	37685	46340
4485	37694	46332
4486	37702	46323
4487	37711	46315
4488	37720	46307
4489	37728	46299
4490	37736	46290
4491	37744	46281
4492	37752	46272
4493	37760	46264
4494	37769	46255
4495	37778	46247
4496	37786	46239
4497	37794	46230
4498	37802	46221
4499	37810	46213
4500	37819	46205
4501	37828	46197
4502	37836	46188
4503	37846	46181
4504	37855	46174
4505	37864	46167
4506	37875	46162
4507	37891	46162
4508	37901	46156
4509	37911	46149
4510	37922	46143
4511	37938	46144
4512	37947	46137
4513	37955	46128
4514	37963	46120
4515	37972	46111
4516	37980	46102
4517	37988	46094
4518	37996	46085
4519	38004	46076
4520	38012	46067
4521	38021	46059
4522	38029	46050
4523	38037	46042
4524	38045	46033
4525	38054	46024
4526	38062	46015
4527	38070	46007
4528	38078	45998
4529	38086	45989
4530	38094	45980
4531	38102	45971
4532	38110	45963
4533	38118	45954
4534	38126	45945
4535	38135	45937
4536	38143	45928
4537	38151	45919
4538	38159	45910
4539	38167	45902
4540	38176	45893
4541	38184	45884
4542	38192	45876
4543	38200	45867
4544	38208	45858
4545	38216	45849
4546	38224	45840
4547	38232	45832
4548	38240	45823
4549	38249	45814
4550	38257	45806
4551	38265	45797
4552	38273	45788
4553	38281	45779
4554	38289	45771
4555	38297	45762
4556	38305	45753
4557	38313	45744
4558	38321	45735
4559	38329	45726
4560	38338	45718
4561	38346	45709
4562	38354	45700
4563	38362	45691
4564	38370	45682
4565	38378	45674
4566	38386	45665
4567	38394	45656
4568	38402	45647
4569	38410	45638
4570	38418	45630
4571	38426	45621
4572	38434	45612
4573	38442	45603
4574	38450	45594
4575	38459	45586
4576	38466	45577
4577	38474	45568
4578	38483	45559
4579	38491	45550
4580	38499	45542
4581	38507	45533
4582	38515	45524
4583	38523	45515
4584	38531	45506
4585	38539	45497
4586	38547	45489
4587	38555	45480
4588	38563	45471
4589	38571	45462
4590	38580	45454
4591	38588	45445
4592	38596	45436
4593	38604	45427
4594	38612	45418
4595	38620	45410
4596	38628	45401
4597	38637	45393
4598	38645	45384
4599	38653	45375
4600	38661	45367
4601	38669	45358
4602	38677	45349
4603	38686	45341
4604	38694	45332
4605	38702	45323
4606	38710	45315
4607	38718	45306
4608	38726	45297
4609	38734	45288
4610	38743	45280
4611	38751	45271
4612	38759	45262
4613	38767	45253
4614	38775	45244
4615	38783	45236
4616	38791	45227
4617	38799	45218
4618	38807	45209
4619	38815	45200
4620	38823	45192
4621	38831	45183
4622	38839	45174
4623	38847	45165
4624	38856	45156
4625	38864	45148
4626	38872	45139
4627	38880	45130
4628	38888	45122
4629	38896	45113
4630	38904	45104
4631	38913	45096
4632	38921	45087
4633	38929	45078
4634	38937	45069
4635	38945	45061
4636	38953	45052
4637	38961	45043
4638	38969	45034
4639	38977	45026
4640	38986	45017
4641	38994	45009
4642	39002	45000
4643	39010	44991
4644	39019	44983
4645	39027	44974
4646	39035	44966
4647	39043	44957
4648	39052	44949
4649	39060	44940
4650	39068	44932
4651	39076	44923
4652	39085	44914
4653	39093	44906
4654	39101	44897
4655	39109	44889
4656	39118	44880
4657	39126	44871
4658	39134	44863
4659	39142	44854
4660	39150	44845
4661	39158	44836
4662	39166	44828
4663	39174	44819
4664	39182	44810
4665	39191	44801
4666	39199	44793
4667	39207	44784
4668	39215	44775
4669	39223	44766
4670	39231	44758
4671	39240	44749
4672	39248	44741
4673	39256	44732
4674	39264	44723
4675	39272	44715
4676	39280	44706
4677	39289	44697
4678	39297	44688
4679	39305	44680
4680	39313	44671
4681	39321	44662
4682	39329	44654
4683	39337	44645
4684	39345	44636
4685	39354	44628
4686	39362	44619
4687	39370	44610
4688	39378	44601
4689	39386	44593
4690	39394	44584
4691	39402	44575
4692	39411	44567
4693	39418	44558
4694	39427	44549
4695	39435	44541
4696	39443	44532
4697	39451	44523
4698	39459	44514
4699	39467	44505
4700	39475	44497
4701	39483	44488
4702	39491	44479
4703	39499	44470
4704	39507	44461
4705	39516	44453
4706	39524	44444
4707	39532	44436
4708	39540	44427
4709	39548	44418
4710	39556	44410
4711	39564	44401
4712	39573	44392
4713	39581	44383
4714	39589	44375
4715	39597	44366
4716	39605	44358
4717	39613	44349
4718	39621	44340
4719	39629	44331
4720	39637	44322
4721	39645	44314
4722	39654	44305
4723	39662	44296
4724	39670	44287
4725	39678	44279
4726	39686	44270
4727	39694	44261
4728	39702	44253
4729	39710	44244
4730	39719	44236
4731	39727	44227
4732	39735	44218
4733	39743	44209
4734	39751	44201
4735	39760	44192
4736	39768	44184
4737	39776	44175
4738	39784	44166
4739	39792	44157
4740	39800	44149
4741	39808	44140
4742	39817	44132
4743	39825	44123
4744	39833	44114
4745	39841	44106
4746	39849	44097
4747	39857	44088
4748	39865	44079
4749	39873	44071
4750	39882	44062
4751	39890	44053
4752	39898	44044
4753	39906	44036
4754	39914	44027
4755	39922	44019
4756	39931	44010
4757	39939	44001
4758	39947	43993
4759	39955	43984
4760	39963	43975
4761	39971	43966
4762	39979	43958
4763	39987	43949
4764	39995	43940
4765	40003	43932
4766	40011	43923
4767	40019	43914
4768	40028	43905
4769	40036	43897
4770	40044	43888
4771	40052	43879
4772	40060	43871
4773	40068	43862
4774	40076	43853
4775	40085	43845
4776	40093	43836
4777	40101	43827
4778	40109	43818
4779	40117	43810
4780	40125	43801
